date,branch,product,mass,materials,lifeCycleStep,lifeCycleStepCountry,impact,value,norm_value_ecs
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,wtu,0.4651252564,2.546920409
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,ecs,315.2762735,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,pef,385.8991667,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,acd,0.008064873019,6.647012917
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,cch,0.9516717388,26.53514436
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,fru,9.606540195,9.073885389
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,fwe,1.99E-08,0.0002565370354
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,ior,0.01299064595,0.1138947101
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,ldu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,mru,7.66E-08,0.06709822574
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,ozd,5.68E-13,4.93E-07
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,pco,0.005842235564,5.047355685
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,pma,2.99E-07,33.23088836
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,swe,0.002118927214,2.374214948
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,tre,0.0231238826,3.584591006
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,ecs,86.67434263,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,pef,107.9487496,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,acd,0.05332452612,43.94970796
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,cch,5.186107148,144.6024887
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,fru,54.63793325,51.60841824
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,fwe,1.52E-07,0.001954387137
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ior,0.07778456351,0.681971501
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ldu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,mru,3.28E-07,0.2871024079
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ozd,3.94E-11,3.42E-05
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pco,0.02327616908,20.10927205
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pma,1.90E-06,210.9026825
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,swe,0.007959037546,8.91794007
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,tre,0.08721003699,13.51902358
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ecs,494.5805956,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pef,618.3848421,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,acd,0.05269301966,43.42922467
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,cch,7.033576046,196.1148452
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fru,56.07264704,52.9635813
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fwe,0.0001323201446,1.704594077
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ior,0.0517539505,0.4537496608
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ldu,1.144648125,0.08185057209
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,mru,5.70E-05,49.94130276
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ozd,4.83E-05,41.97593174
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pco,0.02611461675,22.56152767
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pma,1.26E-06,139.6960556
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,swe,0.01516436821,16.99136687
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,tre,0.1312070493,20.33930102
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ecs,586.2533311,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,pef,724.368627,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,acd,0.014160642,11.67110382
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,cch,1.3772013,38.4000426
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,fru,14.509425,13.70491944
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,fwe,4.03E-08,0.0005189990157
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ior,0.020656149,0.181101549
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ldu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,mru,8.71E-08,0.0762417355
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ozd,1.05E-11,9.08E-06
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pco,0.0061811238,5.34013564
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pma,5.04E-07,56.00644957
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,swe,0.0021135693,2.368211513
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,tre,0.023159139,3.590056341
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,ecs,131.3387903,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Confection,IN,pef,164.2157372,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,acd,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,cch,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,fru,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,fwe,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ior,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ldu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,mru,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ozd,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pco,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pma,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,swe,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,tre,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,ecs,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Distribution,FR,pef,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,acd,0.001918340287,1.581082881
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,cch,0.7187951059,20.0419232
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,fru,49.42114205,46.68088299
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,fwe,0.0001148885378,1.480034061
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ior,17.20139617,150.8122105
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ldu,10.968102,0.7842981645
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,mru,1.52E-06,1.332196319
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ozd,9.12E-08,0.07924478294
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pco,0.001537154821,1.328013402
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pma,3.87E-08,4.308447929
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,swe,0.0005510471297,0.6174371273
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,tre,0.003376067432,0.5233472752
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,ecs,229.5691187,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Utilisation,FR,pef,303.7955352,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,acd,0.0001854879,0.1528778524
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,cch,0.524349808,14.62027008
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,fru,-0.5303273,-0.5009221885
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,fwe,4.02E-06,0.05180608588
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ior,-0.063316218,-0.5551211485
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ldu,0.00292578,0.0002092143092
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,mru,2.48E-08,0.02173213208
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ozd,-7.17E-11,-6.23E-05
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pco,0.0004660215,0.4026157867
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pma,1.77E-09,0.1966469139
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,swe,0.00031604925,0.3541267715
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,tre,0.001112403,0.1724411881
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,ecs,14.91662044,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",Fin de vie,FR,pef,15.01998362,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,acd,0.01635409753,13.47893479
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,bvi,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,cch,2.106901669,58.7460336
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,etf,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,etf-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,fru,24.85615386,23.47795219
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,fwe,6.70E-07,0.008632614235
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htc,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htc-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htn,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,htn-c,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ior,0.07058334132,0.6188352169
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ldu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,mru,9.96E-07,0.8717359963
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ozd,7.03E-10,0.0006110475895
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pco,0.01442407454,12.46157124
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pma,1.16E-07,12.8512811
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,swe,0.00552571344,6.191449784
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,tre,0.06034148746,9.353946176
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,wtu,0,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,ecs,138.0609838,0
2023-10-02,pr351,pantalon,0.45,"[{'id': 'pet', 'share': 1}]",transports,,pef,166.1403764,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,acd,0.08593450682,70.82662994
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,bvi,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,cch,8.966840568,250.0194124
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,etf,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,etf-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,fru,121.1222409,114.4063638
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,fwe,0.001097507875,14.13847777
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,htc,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,htc-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,htn,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,htn-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,ior,1.703043966,14.93133595
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,ldu,486.0580875,34.75664849
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,mru,2.62E-05,22.91667701
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,ozd,7.40E-07,0.6431890766
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,pco,0.01860399523,16.07278242
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,pma,1.36E-06,151.7638922
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,swe,0.06662421807,74.65108444
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,tre,0.1865845261,28.92374199
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,wtu,3.475215011,19.02948919
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,ecs,813.0797247,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Matière,CN,pef,1012.315246,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,acd,0.02369206436,19.52683662
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,bvi,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,cch,2.79571272,77.95192145
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,fru,28.2209984,26.65622585
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,fwe,5.85E-08,0.000753625251
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,ior,0.0381624384,0.3345868926
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,ldu,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,mru,2.25E-07,0.1971135167
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,ozd,1.67E-12,1.45E-06
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,pco,0.01716265348,14.82754601
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,pma,8.78E-07,97.62191467
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,swe,0.00622474276,6.974697954
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,tre,0.0679307056,10.53040272
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,wtu,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,ecs,254.6220008,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Filature,CN,pef,317.1195276,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,acd,0.0244149,20.12259279
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,bvi,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,cch,2.374485,66.20697
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fru,25.01625,23.62917145
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fwe,6.95E-08,0.0008948258892
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-02,master,pull,0.5,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
